Month,Day,Year,SALEM_WIND,SALEM_TEMP,LOSANGELES_WIND,LOSANGELES_TEMP,BOISE_WIND,BOISE_TEMP,SF_WIND,SF_TEMP,SEATTLE_WIND,SEATTLE_TEMP
11,22,1995,3.4,12.8,1.7,15.3,1.3,8.6,2.3,16.65,3,11.35
11,23,1995,4.6,13.05,1.8,17.8,2.9,7.75,2.1,16.4,4.6,11.95
11,24,1995,6.8,14.2,1.9,15.55,2.4,9.7,1.6,17.8,4.6,12.8
11,25,1995,4.1,9.7,2,16.65,3.1,9.75,1.5,17.5,5.7,9.7
11,26,1995,4,8.9,2.5,15.55,4.6,5.3,1.5,16.95,5.5,8.6
11,27,1995,7.9,10.8,2.3,17.25,2.3,2.75,2,16.7,4.6,8.9
11,28,1995,7.5,13.6,2.2,18.65,2.6,6.65,1.7,16.65,7.7,11.95
11,29,1995,9.5,12.8,2.4,19.2,3.5,10.85,2.1,19.2,7.8,11.65
11,30,1995,5.3,11.65,2.2,18.05,3.3,11.1,1.5,18.05,5.5,8.9
12,1,1995,5.8,9.45,2.3,16.15,3.6,8.35,1.6,15.6,6.7,7.25
12,2,1995,4.5,6.95,3,15.8,2.7,3.9,2.3,15.8,6.8,5
12,3,1995,5.3,7.25,3,16.1,5.7,5,2.2,16.1,4.2,5.55
12,4,1995,2,6.1,2.3,16.1,5.3,3.6,2.6,16.4,4.5,4.15
12,5,1995,3,3.05,2,17.75,2.5,-1.95,1.7,17.5,4.4,2.5
12,6,1995,1.7,1.95,2.4,16.95,1,-3.9,1.8,17.5,2.1,-0.3
12,7,1995,1.3,5.8,4.2,17.75,1.6,-1.95,2.3,16.1,3.4,0.85
12,8,1995,4,1.65,2.5,16.15,1.4,-3.3,2,15.55,4.4,1.1
12,9,1995,1.5,0.55,2.4,15,1.4,-0.8,2.5,15.8,4.3,2.2
12,10,1995,3.3,8.05,3.3,14.75,2.8,6.1,2.6,14.15,5.2,7.25
12,11,1995,4.8,11.4,2.1,14.45,6.5,9.45,2.1,15.25,5.8,10.25
12,12,1995,9.2,12.5,3.5,15.8,8.9,12.2,2.9,16.1,9,12.25
12,13,1995,7.2,8.6,4.8,15.3,3.4,6.4,4.6,15.55,6.5,8.35
12,14,1995,6.1,8.05,3.2,15.6,5.5,5.25,3.4,15.55,5.5,6.95
12,15,1995,2.6,5,4.3,15.25,5,5,2.4,15,4.8,6.95
12,16,1995,2.7,6.65,5.8,14.75,5.1,1.4,4.3,14.2,2.7,6.65
12,17,1995,1.5,5,2.6,13.3,3.1,-0.3,1.1,12.5,5.1,7.5
12,18,1995,1.6,5,2.7,13.35,2.8,-0.85,2,12.75,4.2,6.4
12,19,1995,0.9,6.95,3.4,14.45,2,-1.4,2.2,14.2,2.6,7.8
12,20,1995,1.7,6.35,3.4,13.6,1.7,-3.65,2.5,12.75,2.6,7.2
12,21,1995,1.6,3.9,2.6,11.95,2.1,-1.1,1.9,12.75,4.6,6.95
12,22,1995,2,2.75,3,13.6,2.8,-1.4,1.8,12.5,4.5,6.95
12,23,1995,2.1,2.2,5.2,11.1,1.5,-3.35,4.6,12.25,3.5,5
12,24,1995,1.7,0.8,4,12.75,1.1,-7.2,2.4,13.05,2.9,2.75
12,25,1995,1.4,0.25,3.4,15.3,1.3,-6.7,1.9,15.25,2.3,1.15
12,26,1995,1.7,0,2.9,15.25,1.6,-6.15,1.7,13.6,2.7,2.5
12,27,1995,2.1,3.05,1.7,15,2,-5.3,1.6,14.2,3.5,5.3
12,28,1995,2.4,4.7,2.7,12.5,1.8,-3.35,1.3,12.25,4.4,7.25
12,29,1995,5.1,10.85,2.2,15.3,2.7,-1.95,2.1,13.6,5.4,6.95
12,30,1995,5.7,12.75,2,15.85,1.7,1.95,2,15,5.7,9.7
12,31,1995,3,8.35,3.4,16.1,3.5,3.35,1.9,13.6,3,8.6
1,1,1996,1.3,8.1,2.7,16.4,2.4,0.55,2.3,16.95,2.9,8.6
1,2,1996,5,10.85,3.2,17.2,3.1,2.8,2.6,16.1,6.7,10.25
1,3,1996,4.8,7.2,2.8,14.7,3.9,5.55,1.7,14.45,7.9,7.5
1,4,1996,3.4,6.65,2.2,12.8,2,0.55,1.8,12.5,4.7,5.3
1,5,1996,3.1,8.05,2.5,14.45,2.3,0.85,2.3,14.45,4.2,3.9
1,6,1996,4.2,11.9,1.2,15,2.3,2.5,1.7,14.7,4.4,7.8
1,7,1996,5,11.4,2.6,20.3,1.5,1.4,1.5,17.2,4.5,10.3
1,8,1996,2.1,10.8,2.8,16.95,1.4,2.25,1.4,15,3.5,8.35
1,9,1996,2.1,7.2,2,13.85,2.2,2.75,1.7,13.6,5,7.5
1,10,1996,2,6.95,1.5,13.9,2.2,3.6,2.4,13.9,6.3,8.35
1,11,1996,1.5,3.6,2.2,20.3,1.6,3.05,2.1,18.3,3.9,7.8
1,12,1996,2.1,3.9,2.6,20.3,2.4,1.65,1.4,18.05,3,5.6
1,13,1996,2.3,5.55,2.4,16.4,1.5,0.6,1.7,14.75,4.2,6.65
1,14,1996,6.2,9.45,3.2,14.75,1.6,0,2.8,15.55,4.7,9.2
1,15,1996,8.1,10.25,2.9,15.55,3.6,5.3,2.9,16.15,7.1,8.65
1,16,1996,3.2,5.55,4.5,15.3,3.8,3.35,3.4,16.35,4,4.15
1,17,1996,2.8,3.9,5.5,16.1,5.9,-0.25,3.8,14.7,2.5,2.8
1,18,1996,4.6,4.15,3.2,14.15,7,-1.9,2.1,13.9,6.1,2.5
1,19,1996,5.1,7.5,4.5,14.45,3.8,1.4,3.4,14.15,3.2,1.65
1,20,1996,7.7,6.4,4.4,14.7,5.4,1.9,1.9,12.75,5.3,4.75
1,21,1996,5.2,3.9,3.9,11.4,2.6,1.1,3.1,12.8,3.1,2.8
1,22,1996,6,2.8,4.9,11.65,2.5,-3.35,5.9,11.65,5,2.8
1,23,1996,5.3,4.75,3.1,10.3,5.1,-1.1,2,11.1,6,2.8
1,24,1996,5.1,3.35,3,10,4.6,-0.8,1.7,10.55,2.7,1.7
1,25,1996,2.9,4.15,3.6,12.5,2.8,-3.05,3.2,12.2,3.5,1.65
1,26,1996,2.8,3.9,2.6,11.65,4.1,-4.45,2.7,13.1,2.8,1.65
1,27,1996,3,1.7,2.4,11.4,7.6,0.55,2,12.2,5.7,0.55
1,28,1996,4.6,3.9,2.5,13.9,4.1,0.25,2.7,14.2,4.8,-1.1
1,29,1996,3.3,-0.3,2.8,13.6,2.4,-1.4,2.2,12.5,6.4,-5.3
1,30,1996,6.2,-3.6,2.5,13.35,2.7,-7.2,2.7,12.8,5.8,-4.7
1,31,1996,5.8,-3.05,5.6,13.35,2.3,-9.75,5.2,14.45,5.6,-2.25
2,1,1996,4.3,-3.3,3.4,15,2.9,-11.35,3,14.7,5.1,-0.85
2,2,1996,3.6,-3.85,3,14.75,3.2,-12.5,2.7,15.3,4.4,-0.55
2,3,1996,3,-5.25,1.6,14.2,3.7,-13.3,1.8,14.75,4.3,0.55
2,4,1996,2.1,-0.55,3.2,15.55,1.7,-6.65,2.4,15.3,4.8,5.3
2,5,1996,5.4,6.4,3.7,16.35,2.5,0.85,2.8,17.5,7.1,8.3
2,6,1996,8.2,11.4,2.7,15.8,5.6,4.7,3,15.55,5.8,9.45
2,7,1996,5.7,13.6,2.3,20.55,5.7,6.95,1.6,17.8,4.1,10.3
2,8,1996,7.2,13.35,3,19.7,5.7,8.6,2.1,17.75,3.9,10.55
2,9,1996,4,6.4,3.8,14.45,4.3,5.8,2.8,14.45,4.4,6.65
2,10,1996,3.5,8.05,2.7,15.8,3.3,3.35,2,15.55,5.6,7.8
2,11,1996,2,7.8,3.1,15.85,2.6,4.7,2.6,15.3,3.3,9.45
2,12,1996,1.6,7.5,3,19.15,2.5,4.75,2.4,16.65,2.8,8.6
2,13,1996,1.1,8.05,2.8,16.95,2.1,4.45,2.1,16.95,2.1,8.9
2,14,1996,1,7.5,2.5,14.7,2.6,5.55,2.1,13.9,2.5,8.9
2,15,1996,1.4,8.6,2.9,15.3,3.2,3.6,2.2,14.45,2.3,10.55
2,16,1996,1.6,7.5,4,16.35,2.2,6.1,3,16.4,2.6,9.4
2,17,1996,3.4,11.1,3.8,16.65,3.6,8.6,3.2,15.85,4.1,10.55
2,18,1996,4.8,11.1,3.1,15.8,3.7,9.4,2.6,16.4,5.5,10
2,19,1996,5,10,4.2,15.8,4.6,7.5,2.5,17.25,4.5,7.25
2,20,1996,7.8,8.6,4.5,15.3,6.6,8.65,3,18.05,7.2,7.8
2,21,1996,5.4,4.2,5.3,14.45,6.5,7.75,2.5,15.3,4.2,3.6
2,22,1996,7.3,4.7,7.2,11.95,3.8,1.7,4.4,13.6,7.9,3.9
2,23,1996,4.6,3.35,4.1,13.05,6.8,3.9,2.4,12.75,5.5,3.35
2,24,1996,2.8,3.9,5,11.4,3.3,-1.1,2.8,12.5,2.6,3.05
2,25,1996,1.9,0.8,6.2,10,2.3,-3.35,4.5,11.35,3.9,3.35
2,26,1996,1.8,0.3,5.4,8.6,4.6,-4.45,5.5,10.85,2.6,2.5
2,27,1996,2.6,1.7,3.8,7.8,4.4,-4.15,3.9,10.8,6.1,1.7
2,28,1996,3.1,5,3.6,10,4.6,0,2.9,12.5,6.1,3.6
2,29,1996,3.8,6.1,4.4,11.95,2.1,0.25,2.7,12.2,4.8,5.25
3,1,1996,1.3,5.55,3.5,16.1,2.5,2.5,2.6,15.3,2.3,6.1
3,2,1996,1.3,5.55,3.7,16.4,3.4,5,2.2,15.25,2.4,6.35
3,3,1996,3.9,10.85,3,14.7,5,8.6,2.5,15.3,3.8,7.5
3,4,1996,2.8,6.35,5.1,13.05,4.6,9.15,3.8,14.75,5.2,8.05
3,5,1996,5.6,11.15,6.3,13.9,4.6,3.9,4,16.1,3.7,4.15
3,6,1996,2.5,11.1,3.3,14.4,2.5,3.05,3.2,15.8,3.8,8.35
3,7,1996,2.1,10,3.8,18.9,4,7.75,2.6,17.5,2.7,8.9
3,8,1996,2.2,11.4,3.5,20.25,2.2,8.65,2.3,20.25,3.4,12.5
3,9,1996,1.2,11.1,3.4,16.95,5.4,11.65,2,17.75,3.4,13.3
3,10,1996,2.7,12.75,4.3,14.15,5.1,11.7,3.3,15.8,3.4,13.9
3,11,1996,2.1,9.7,4.8,15.85,2.9,9.7,3.5,15.25,3.2,10.3
3,12,1996,2.5,9.7,5.4,13.65,2.6,6.9,3.6,15.3,3.2,8.9
3,13,1996,3.2,10.25,4.2,13.35,3.6,8.9,4.2,13.9,3.8,8.6
3,14,1996,1.5,10.8,4.2,12.75,2.1,6.35,2.7,13.6,3,10.85
3,15,1996,3.1,8.9,4.1,14.15,5.3,9.15,2.6,15.3,4.8,8.6
3,16,1996,2.1,7.2,3.4,15,5.5,6.1,2.3,15.8,3.8,6.95
3,17,1996,2.9,10,3.4,15.85,5.1,7.5,2.5,16.1,3.4,9.45
3,18,1996,1.4,10.85,4.3,16.1,4.3,6.4,2.7,15.8,4.4,11.65
3,19,1996,3.8,7.75,3.7,14.75,5.2,9.75,3.1,15.55,5.4,9.7
3,20,1996,2.1,7.75,3.7,15.25,2.9,10,2.8,15.8,3.8,9.45
3,21,1996,2.2,6.7,3.3,17.8,2.5,10.25,2.9,16.35,3,8.6
3,22,1996,3.7,6.4,4.2,16.4,4,6.95,3.1,16.4,3.2,5.55
3,23,1996,3.4,8.35,7.4,17.5,8.2,5.6,4.6,14.45,3.9,7.75
3,24,1996,3.2,5.55,4.8,15.85,4.3,1.35,2.8,14.45,5.7,5.55
3,25,1996,3.6,5,5.2,15.25,2.1,0.3,3.6,14.2,3.4,6.7
3,26,1996,2.6,6.4,4.4,16.4,3.9,5,3,15.3,2.9,6.65
3,27,1996,2.4,4.15,3.8,15.55,3.9,5,2.2,15.25,5.1,8.05
3,28,1996,2.9,6.65,5,16.1,5,2.5,4.2,15.3,4.6,7.5
3,29,1996,5.4,6.7,4.6,14.45,3.3,2.2,3.5,15,6.1,6.9
3,30,1996,2.5,7.75,4.1,16.1,3,5.85,3.4,15.55,4.5,7.2
3,31,1996,2.8,9.7,3.8,16.7,6.4,12.2,3.2,14.75,3.1,8.35
4,1,1996,5,12.8,3.9,16.7,4.9,11.15,2.3,15.85,5.5,9.45
4,2,1996,2,8.9,4.5,15,4.8,8.6,3.3,15.85,3.2,7.8
4,3,1996,1.6,8.6,4.5,15.25,2.7,6.4,3,15.55,2.9,8.9
4,4,1996,1.3,10.85,3.8,15.6,3.5,6.95,2.9,16.1,2.8,12.5
4,5,1996,1.6,14.2,3.5,19.7,2.4,10.55,2.9,19.75,3.4,15.6
4,6,1996,1.8,16.1,4.3,21.65,2.6,12.5,3.5,23.1,3.4,13.05
4,7,1996,1.6,17.5,4.3,18.9,2.5,15.55,3,21.1,3.3,18.9
4,8,1996,2.1,16.1,3.9,16.4,4,18.35,3.3,16.4,2.6,15.85
4,9,1996,3.7,12.8,4.4,15.8,3.7,17.2,3.9,16.1,4.8,12.75
4,10,1996,4.2,9.75,4.3,15.85,4.3,10,3.7,16.4,4.6,10.55
4,11,1996,6.2,8.9,4.4,15.55,2.2,8.3,4.2,16.9,5.1,9.2
4,12,1996,6.5,8.35,5.1,16.1,5.1,8.05,3.5,16.1,5.5,8.05
4,13,1996,2.7,10.85,4.2,16.65,3.8,6.4,3.3,16.95,3.9,11.1
4,14,1996,1.1,12.5,3.7,19.15,4.2,9.2,3,19.15,3.2,14.7
4,15,1996,2.1,13.6,4.2,19.7,6.3,14.45,3,20.25,3.3,12.25
4,16,1996,5.6,8.3,3.8,16.1,4.5,11.15,3.1,17.5,5.9,10.25
4,17,1996,4.4,7.25,4.6,16.1,3.1,8.6,3.6,18.6,4.7,8.85
4,18,1996,5.2,7.8,6.6,17.25,6.7,6.15,4.6,16.65,5,8.1
4,19,1996,4.8,7.75,4.7,16.4,4,6.1,2.7,16.1,4.1,7.8
4,20,1996,3.6,8.35,4.7,16.4,3.7,5.3,3.3,15.55,2.8,8.3
4,21,1996,1.2,9.15,4.7,15.55,2.1,5.55,3.4,16.35,3.5,10.3
4,22,1996,6.3,11.9,3.7,17.25,3.9,10,3.2,17.5,3.8,10
4,23,1996,8,13.05,3.4,19.45,6.7,13.05,3.3,20.25,6.2,11.1
4,24,1996,4.5,11.1,3.8,19.45,4.6,10.55,2.7,20.85,6.5,9.75
4,25,1996,5.1,10,3.4,19.15,2.9,9.45,3.5,18.6,5.6,8.6
4,26,1996,3.4,8.6,3.6,18.65,3.1,11.4,2.7,18.05,5.9,9.75
4,27,1996,1.5,9.15,3.6,18.65,6.8,7.2,3.6,17.25,3,9.45
4,28,1996,1.4,10.3,3.6,18.6,2,6.65,3.6,18.9,2.4,9.4
4,29,1996,1.7,13.9,3.1,24.7,3.5,12.2,4.2,22.5,3.1,13.05
4,30,1996,2.8,12.5,2.8,24.15,2.8,11.65,2.8,23.6,3.2,9.75
5,1,1996,2.1,12.25,3.1,23.05,3.5,13.6,3.8,18.9,4.2,9.7
5,2,1996,3,7.5,4.2,20.25,4.1,10,2.8,18.9,4.2,8.6
5,3,1996,2.6,6.65,3.5,18.9,4,6.95,3.4,19.2,4.4,8.05
5,4,1996,2.6,7.8,3.3,18.6,2.9,6.1,3.4,19.2,3.6,9.45
5,5,1996,2,10.25,3.1,18.9,3.7,11.35,3,19.45,3.3,10.3
5,6,1996,3.2,10,4.5,19.75,1.9,9.75,3.1,20.55,4.3,11.4
5,7,1996,3.6,7.8,4.3,19.45,3.1,13.05,3.3,18.6,6.4,8.9
5,8,1996,2,7.2,3.5,18.3,3.4,9.75,3.4,18.9,4,8.9
5,9,1996,2.4,8.35,4.2,18.85,2.3,10.3,3.6,19.45,3.1,8.9
5,10,1996,1.4,11.15,3.4,20.55,2.1,11.95,3.4,20.55,3.7,10
5,11,1996,1.5,13.05,4.1,22.5,2.3,18.05,3.4,23.05,2.6,11.1
5,12,1996,1.8,15,3.4,20.25,2.1,20,3.1,21.4,2.6,13.9
5,13,1996,1.8,15.3,3.4,20,4.2,18.9,3.7,18.6,3.9,14.15
5,14,1996,1.3,15.25,4.3,20,3.5,18.3,3.2,20,3.6,13.9
5,15,1996,2.8,14.7,4.7,20,3,17.2,3.4,21.1,3.3,11.95
5,16,1996,1.4,13.6,4.1,19.2,2.7,13.1,3.9,20.85,2.1,12.2
5,17,1996,4.8,13.65,5.4,18.9,5.9,14.7,5,21.35,3.9,13.3
5,18,1996,6.2,12.8,4.8,19.15,3.6,12.5,3.8,20.3,5,12.5
5,19,1996,4,11.7,4.8,18.9,3.5,10.85,3.6,19.75,5.3,11.4
5,20,1996,3,11.1,4.3,18.35,1.9,10.85,3.3,19.15,3.8,11.95
5,21,1996,2.3,11.1,4.2,18.05,6,13.6,3.1,20.25,3.4,9.15
5,22,1996,4.3,11.1,4.1,16.95,4.8,10,3.8,18.35,5.9,11.65
5,23,1996,2.5,11.65,4.2,16.7,7,8.65,3.6,18.1,3.8,12.5
5,24,1996,2.6,14.45,4.2,18.35,3.4,13.9,4.2,17.75,3.8,14.45
5,25,1996,2.6,16.7,4.5,17.8,4,14.2,3.8,17.2,3.9,16.1
5,26,1996,3.4,14.4,4.4,16.4,4.5,16.7,3.2,17.25,3.5,14.15
5,27,1996,3.6,10.55,4,17.2,3.1,15.55,3.3,18.05,5,13.6
5,28,1996,2.7,11.7,4.1,16.95,3.9,13.6,3.5,18.65,4.6,12.8
5,29,1996,2.9,11.95,4.5,17.5,4.2,12.75,3.3,18.05,5.2,12.2
5,30,1996,1,12.2,4,16.95,3.4,13.35,3.4,17.5,2.9,11.4
5,31,1996,2.1,13.05,3.5,16.7,2.6,13.9,3.2,18.65,3,14.2
6,1,1996,1.1,18.35,3.4,20,3,16.1,2.9,20.3,3,17.2
6,2,1996,1.6,21.15,3.6,21.7,3.1,21.1,3,22.5,4.5,19.15
6,3,1996,2.6,18.1,3.7,19.4,3.2,23.9,3.2,21.95,5,17.75
6,4,1996,2.1,15.3,3.5,19.45,3.8,21.4,3.3,20.3,6,15.55
6,5,1996,2.7,17.5,4,20.3,3.4,18.35,3.4,18.9,4.4,16.1
6,6,1996,1.8,18.9,3.4,19.75,3.5,20.6,3,18.9,2.8,17.75
6,7,1996,2,16.95,3.7,19.75,4.6,26.4,3.1,19.7,3.4,16.15
6,8,1996,2.6,15.8,3.8,18.65,3.2,26.1,3.5,20.55,3.7,14.45
6,9,1996,2.6,14.7,3.3,19.2,3.5,21.95,2.9,20.55,4.7,14.75
6,10,1996,3,14.7,3.2,20,4.1,18.6,3.3,19.45,4.7,15
6,11,1996,2.9,15,4.3,19.2,4.5,18.35,3.5,19.45,4.2,14.75
6,12,1996,2.5,16.1,4.2,19.15,2.4,18.05,3.3,18.9,4.4,15.85
6,13,1996,2.5,15.55,4.1,19.45,3,23.9,2.8,20.25,4.2,16.15
6,14,1996,3.4,15.55,4.2,19.45,3.4,21.95,3.1,19.45,4.6,15.85
6,15,1996,3.3,14.15,4.2,19.45,3,24.4,3,19.15,4.9,16.15
6,16,1996,3.8,13.6,3.6,18.3,2.3,21.4,3.1,20,4.2,13.3
6,17,1996,3.6,11.15,3.6,18.6,5.6,16.95,3.8,19.75,5.5,12.75
6,18,1996,3,13.6,3,20.85,5.4,10.55,2.7,20.85,3.7,13.6
6,19,1996,3.4,17.5,3.5,20.3,2.6,13.6,3.4,18.9,5.3,16.1
6,20,1996,2.9,16.1,3.9,19.15,3.8,16.4,3,19.2,4.3,17.5
6,21,1996,3,14.45,4.4,18.65,2.8,15.6,3.2,19.45,4.6,15
6,22,1996,1.7,15,4,18.65,2.7,16.4,3.8,18.65,3.7,13.9
6,23,1996,5.5,16.15,3.7,18.6,4.7,18.9,3.2,18.6,3.2,13.9
6,24,1996,4.5,14.7,4.4,19.75,1.9,13.35,3.5,18.9,2.8,15.55
6,25,1996,1.6,16.7,4.6,19.2,3.2,16.1,3.8,19.75,3.1,17.2
6,26,1996,2.5,16.95,5.1,17.2,3.6,18.35,4.6,18.05,3.3,18.05
6,27,1996,3.4,16.95,5.7,16.95,4.6,17.5,4.9,18.35,5.3,16.1
6,28,1996,2,15.85,4.2,18.6,3.4,17.25,4.2,19.45,4.4,14.45
6,29,1996,2.5,16.4,3.7,23.3,2.9,21.35,2.7,22.8,3.6,15.55
6,30,1996,1.9,18.35,4.1,25,3,22.75,2.7,24.15,3.3,18.05
7,1,1996,2.1,20.3,4.5,20,2.9,26.7,3.9,22.5,3.3,18.6
7,2,1996,2.3,20.8,3.7,20.55,3.3,30.3,3.1,21.65,3.8,19.7
7,3,1996,3.6,19.15,3.5,20.55,4.2,28.35,2.9,22.2,2.6,16.35
7,4,1996,3.5,16.65,3.4,19.75,3.6,24.45,2.8,20.85,4.2,15.85
7,5,1996,3.5,15.3,3.5,21.1,5.9,18.9,3.3,21.65,4.8,16.4
7,6,1996,3.4,20.55,4,19.7,2.7,18.9,3.8,20.8,4.4,17.75
7,7,1996,3.4,23.3,4.1,17.2,3.3,22.75,4.1,19.45,4.2,21.1
7,8,1996,3,21.65,3.3,16.95,2.4,24.15,3.2,19.45,2.9,21.1
7,9,1996,4.5,18.6,3.8,20.3,3,27.75,2.8,20.3,3.2,15.55
7,10,1996,3.1,18.6,4,20.8,3.6,24.45,3.4,20,4.5,18.05
7,11,1996,2.7,21.95,4.5,20.85,2.9,23.6,3.8,20.55,4.5,20.55
7,12,1996,2.7,24.75,4.2,20.85,2.9,25,4.5,20.25,4,22.8
7,13,1996,2.1,26.4,3.3,20.25,3.6,25.3,3.9,19.7,5.8,25
7,14,1996,1.7,26.7,3.2,21.4,2.6,25.3,3.3,19.75,4.3,26.4
7,15,1996,3.1,21.35,3.3,21.1,3,26.1,3.5,20.25,5.2,20
7,16,1996,2.8,17.8,3.7,21.65,3.4,25.85,3.4,20.55,5,17.5
7,17,1996,2.4,13.6,3.9,21.1,5.1,25.6,3.6,20.85,3.3,13.05
7,18,1996,5.6,15.25,3.6,20.3,3.9,18.65,3.1,20.85,4.4,14.45
7,19,1996,3,17.8,3.4,20.55,3.3,17.8,3.1,21.4,4.8,13.9
7,20,1996,2.4,17.75,3.1,19.7,2.9,20.85,3,20.55,2.9,17.8
7,21,1996,3.7,21.1,3.4,20,3,22.75,3.2,20,5.2,18.85
7,22,1996,3,25.3,3.6,20.55,3,24.15,3.8,20.85,4.6,21.35
7,23,1996,1.9,26.7,3.4,20,3,25.85,4,20.55,4.3,23.9
7,24,1996,1.6,25.85,3.2,21.4,3,27.2,2.9,20.8,3.4,24.75
7,25,1996,1.7,24.15,3,23.05,2.9,27.5,2.7,21.1,3,24.45
7,26,1996,1,25,3.4,25,2.5,28.85,3,22.5,3.6,24.2
7,27,1996,1.6,24.45,3.8,22.75,3,30,3.1,22.5,2.9,24.15
7,28,1996,2,21.7,3.4,21.1,2.8,28.65,4.4,23.1,3,22.2
7,29,1996,2.2,23.9,3.6,21.65,3.1,24.45,4.1,23.35,3.6,22.8
7,30,1996,3.5,21.9,3.3,23.3,3.2,25.8,3.9,23.6,4.3,20
7,31,1996,3.3,19.7,3,22.25,2.7,24.7,3.5,22.8,3.2,18.6
8,1,1996,2.8,17.75,3,22.5,2.7,28.35,2.7,21.65,4.6,16.65
8,2,1996,4.9,17.25,2.9,22.5,4.9,21.4,2.8,21.35,5.2,16.1
8,3,1996,2.4,17.75,3.3,22.8,4.9,17.5,3.7,20.8,3.8,16.15
8,4,1996,3.9,16.95,3.2,22.2,2.7,17.25,3.2,20.85,6,16.7
8,5,1996,3.4,17.8,3.8,22.2,6.3,18.3,3.1,20.55,4.6,17.5
8,6,1996,2.6,17.75,4,21.35,3.1,16.4,3.7,21.35,3.4,17.5
8,7,1996,2.2,23.05,3.4,21.1,3.6,23.05,3.3,21.35,4.3,20
8,8,1996,2.1,24.45,3.3,21.4,2.7,24.75,3,21.35,3.7,22.5
8,9,1996,2.4,24.45,3.2,21.35,3,26.7,3.1,21.65,3.6,21.95
8,10,1996,2.1,25.8,3.3,22.2,3.5,30,2.8,21.9,2.5,23.65
8,11,1996,2.8,17.25,3.5,22.75,4,30.55,3,22.8,5.5,17.8
8,12,1996,3.6,21.4,3.7,22.5,2.5,27.25,3.3,23.35,4.6,19.2
8,13,1996,1.7,23.3,2.8,24.7,3,30.3,2.6,23.9,4.1,21.35
8,14,1996,2.6,22.2,3.1,25,4,28.05,2,25.85,3.3,21.1
8,15,1996,2.9,19.4,3,25,2.6,27.8,2.7,25,2.8,19.45
8,16,1996,3.3,19.45,3.4,24.15,3,28.05,2.3,23.65,3.3,17.25
8,17,1996,3.3,15.55,3.5,21.95,4,22.8,3.1,23.1,3.6,17.25
8,18,1996,2.6,14.15,3.6,22.5,5.2,18.35,3,21.1,3.4,16.1
8,19,1996,2.2,16.1,3.5,21.95,3.1,21.4,3.1,21.9,3,16.7
8,20,1996,2.2,18.3,3,20.55,3.8,21.1,3.3,21.95,3,17.8
8,21,1996,2.5,18.85,3.2,22.8,2.7,18.9,2.5,22.25,3.4,17.8
8,22,1996,2.5,21.95,3.4,22.25,2.7,20.55,3.1,22.8,4.1,19.45
8,23,1996,1.9,23.05,3.6,21.35,3.2,23.85,3.8,23.35,4.5,21.65
8,24,1996,1.7,24.4,3.8,21.95,2.6,24.7,3.9,23.9,3.9,22.2
8,25,1996,2.2,21.65,3.8,22.2,2.5,25.55,3.6,23.65,3.7,22.5
8,26,1996,2.5,18.9,3.7,22.2,5.1,28.9,3.2,22.5,3.1,18.6
8,27,1996,3.3,17.8,3.3,22.5,3.9,22.5,2.2,21.95,3.6,16.9
8,28,1996,0.9,19.15,3.2,23.05,2.8,20.8,1.9,23.05,2.1,19.45
8,29,1996,2.1,22.5,3.3,26.1,2.4,23.05,2.5,25,3.4,23.35
8,30,1996,4.1,20,3.1,28.35,3.8,27.2,2.4,25.25,5.2,20
8,31,1996,2.7,17.5,3,27.5,3.8,20.55,2.5,23.65,3.8,18.3
9,1,1996,2.8,16.95,3.1,24.15,3.1,17.2,2.7,23.35,3.3,18.05
9,2,1996,1.7,15.3,3.3,23.35,2.4,18.05,3,22.25,3,16.7
9,3,1996,2.5,16.4,3.4,21.7,2.7,20.8,2.7,22.2,3.1,15.55
9,4,1996,2.1,13.35,3.3,20,4.3,20.3,3.3,22.5,2.8,14.15
9,5,1996,3,13.9,3.8,20.8,4.9,13.05,2.4,21.95,4.7,15.55
9,6,1996,1.6,15.25,3.7,21.95,2.5,15.25,2.1,22.5,2.9,15
9,7,1996,2.3,18.05,3.9,22.5,3,17.8,2.3,23.9,4.2,17.75
9,8,1996,1.9,18.6,4.2,21.35,2.8,21.7,3.3,23.9,4.6,18.05
9,9,1996,3.1,19.2,4.1,21.4,2.5,21.95,3.4,23.1,4.2,17.5
9,10,1996,1.2,19.15,4.2,20,3.5,23.05,3.4,22.8,3.4,17.8
9,11,1996,2.1,19.75,4,21.15,4.5,27.5,3.2,21.95,2.2,18.6
9,12,1996,2.7,15.55,3.9,19.45,3.9,24.45,2.7,21.1,4.3,15.8
9,13,1996,3.8,16.1,4.1,20,2.9,20.6,3.1,21.1,3.8,15.85
9,14,1996,5.1,14.7,3.5,19.45,3.6,18.85,2.9,20.8,3.8,16.4
9,15,1996,4.5,14.45,4.2,20.25,4,13.35,3.3,20.55,5.5,14.15
9,16,1996,2.3,13.9,3.7,20.25,4.6,11.1,3.4,21.1,3.6,15
9,17,1996,1.3,13.9,3.8,20,3.4,10.25,2.9,20.8,3.3,15
9,18,1996,2,12.5,4.1,21.4,2.3,10.85,3.3,21.4,2.7,11.95
9,19,1996,3.2,15.3,3.8,20.25,2.2,13.9,3,21.65,2.2,11.9
9,20,1996,1.6,13.05,3.6,21.1,2.2,14.45,2.6,21.1,4,12.2
9,21,1996,1.9,11.65,3.6,19.7,3,12.5,2.5,20.8,4,12.25
